,category,vanilla_name,btw_name,vanilla_path,btw_path
208,block,end_stone_bricks,decoBlockEndStoneBrickColumn,/assets/minecraft/textures/block/end_stone_bricks.png,/textures/blocks/decoBlockEndStoneBrickColumn.png
209,block,farmland,farmland_dry,/assets/minecraft/textures/block/farmland.png,/textures/blocks/farmland_dry.png
210,block,farmland_moist,farmland_wet,/assets/minecraft/textures/block/farmland_moist.png,/textures/blocks/farmland_wet.png
211,block,fern,fern,/assets/minecraft/textures/block/fern.png,/textures/blocks/fern.png
212,block,fire_0,fire_0,/assets/minecraft/textures/block/fire_0.png,/textures/blocks/fire_0.png
213,block,fire_1,fire_1,/assets/minecraft/textures/block/fire_1.png,/textures/blocks/fire_1.png
214,block,frosted_ice_0,ice,/assets/minecraft/textures/block/frosted_ice_0.png,/textures/blocks/ice.png
215,block,furnace_front,furnace_front,/assets/minecraft/textures/block/furnace_front.png,/textures/blocks/furnace_front.png
216,block,furnace_front_on,furnace_front_lit,/assets/minecraft/textures/block/furnace_front_on.png,/textures/blocks/furnace_front_lit.png
217,block,furnace_front_on,furnace_front_on,/assets/minecraft/textures/block/furnace_front_on.png,/textures/blocks/furnace_front_on.png
218,block,furnace_side,furnace_side,/assets/minecraft/textures/block/furnace_side.png,/textures/blocks/furnace_side.png
219,block,furnace_side,fcBlockDetectorBlock_side,/assets/minecraft/textures/block/furnace_side.png,/textures/blocks/fcBlockDetectorBlock_side.png
220,block,furnace_top,fcBlockDetectorBlock_top,/assets/minecraft/textures/block/furnace_top.png,/textures/blocks/fcBlockDetectorBlock_top.png
221,block,furnace_top,furnace_top,/assets/minecraft/textures/block/furnace_top.png,/textures/blocks/furnace_top.png
222,block,glass,glass,/assets/minecraft/textures/block/glass.png,/textures/blocks/glass.png
223,block,glass_pane_top,thinglass_top,/assets/minecraft/textures/block/glass_pane_top.png,/textures/blocks/thinglass_top.png
224,block,glowstone,lightgem,/assets/minecraft/textures/block/glowstone.png,/textures/blocks/lightgem.png
225,block,gold_block,blockGold,/assets/minecraft/textures/block/gold_block.png,/textures/blocks/blockGold.png
226,block,gold_block,fcBlockLens,/assets/minecraft/textures/block/gold_block.png,/textures/blocks/fcBlockLens.png
227,block,gold_ore,oreGold,/assets/minecraft/textures/block/gold_ore.png,/textures/blocks/oreGold.png
228,block,granite,decoBlockGraniteColumn,/assets/minecraft/textures/block/granite.png,/textures/blocks/decoBlockGraniteColumn.png
229,block,granite,decoBlockGranite,/assets/minecraft/textures/block/granite.png,/textures/blocks/decoBlockGranite.png
230,block,grass,tallgrass,/assets/minecraft/textures/block/grass.png,/textures/blocks/tallgrass.png
231,block,grass_block_side,grass_side,/assets/minecraft/textures/block/grass_block_side.png,/textures/blocks/grass_side.png
232,block,grass_block_side_overlay,grass_side_overlay,/assets/minecraft/textures/block/grass_block_side_overlay.png,/textures/blocks/grass_side_overlay.png
233,block,grass_block_snow,snow_side,/assets/minecraft/textures/block/grass_block_snow.png,/textures/blocks/snow_side.png
234,block,grass_block_snow,decoBlockPodzol_sideSnow,/assets/minecraft/textures/block/grass_block_snow.png,/textures/blocks/decoBlockPodzol_sideSnow.png
235,block,grass_block_top,grass_top,/assets/minecraft/textures/block/grass_block_top.png,/textures/blocks/grass_top.png
236,block,gravel,gravel,/assets/minecraft/textures/block/gravel.png,/textures/blocks/gravel.png
237,block,gravel,fcBlockHopperContents,/assets/minecraft/textures/block/gravel.png,/textures/blocks/fcBlockHopperContents.png
238,block,gray_concrete,decoBlockConcrete_gray,/assets/minecraft/textures/block/gray_concrete.png,/textures/blocks/decoBlockConcrete_gray.png
239,block,gray_concrete,decoBlockConcreteColumn_gray,/assets/minecraft/textures/block/gray_concrete.png,/textures/blocks/decoBlockConcreteColumn_gray.png
240,block,gray_concrete_powder,decoBlockConcretePowder_gray,/assets/minecraft/textures/block/gray_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_gray.png
241,block,gray_glazed_terracotta,decoBlockGlazedTerracotta_gray_0,/assets/minecraft/textures/block/gray_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_gray_0.png
242,block,gray_stained_glass,decoBlockStainedGlass_gray,/assets/minecraft/textures/block/gray_stained_glass.png,/textures/blocks/decoBlockStainedGlass_gray.png
243,block,gray_terracotta,decoBlockTerracottaStained_gray,/assets/minecraft/textures/block/gray_terracotta.png,/textures/blocks/decoBlockTerracottaStained_gray.png
244,block,gray_wool,cloth_7,/assets/minecraft/textures/block/gray_wool.png,/textures/blocks/cloth_7.png
245,block,gray_wool,decoBlockCarpet_gray,/assets/minecraft/textures/block/gray_wool.png,/textures/blocks/decoBlockCarpet_gray.png
246,block,green_concrete,decoBlockConcrete_green,/assets/minecraft/textures/block/green_concrete.png,/textures/blocks/decoBlockConcrete_green.png
247,block,green_concrete,decoBlockConcreteColumn_green,/assets/minecraft/textures/block/green_concrete.png,/textures/blocks/decoBlockConcreteColumn_green.png
248,block,green_concrete_powder,decoBlockConcretePowder_green,/assets/minecraft/textures/block/green_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_green.png
249,block,green_glazed_terracotta,decoBlockGlazedTerracotta_green_0,/assets/minecraft/textures/block/green_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_green_0.png
250,block,green_stained_glass,decoBlockStainedGlass_green,/assets/minecraft/textures/block/green_stained_glass.png,/textures/blocks/decoBlockStainedGlass_green.png
251,block,green_terracotta,decoBlockTerracottaStained_green,/assets/minecraft/textures/block/green_terracotta.png,/textures/blocks/decoBlockTerracottaStained_green.png
252,block,green_wool,decoBlockCarpet_green,/assets/minecraft/textures/block/green_wool.png,/textures/blocks/decoBlockCarpet_green.png
253,block,green_wool,cloth_13,/assets/minecraft/textures/block/green_wool.png,/textures/blocks/cloth_13.png
254,block,hay_block_side,decoBlockHay_side,/assets/minecraft/textures/block/hay_block_side.png,/textures/blocks/decoBlockHay_side.png
255,block,hay_block_side,decoBlockThatch_side,/assets/minecraft/textures/block/hay_block_side.png,/textures/blocks/decoBlockThatch_side.png
256,block,hay_block_top,decoBlockThatch_top,/assets/minecraft/textures/block/hay_block_top.png,/textures/blocks/decoBlockThatch_top.png
257,block,hay_block_top,decoBlockHay_top,/assets/minecraft/textures/block/hay_block_top.png,/textures/blocks/decoBlockHay_top.png
258,block,hopper_inside,hopper_inside,/assets/minecraft/textures/block/hopper_inside.png,/textures/blocks/hopper_inside.png
259,block,hopper_inside,cauldron_inner,/assets/minecraft/textures/block/hopper_inside.png,/textures/blocks/cauldron_inner.png
260,block,ice,ice,/assets/minecraft/textures/block/ice.png,/textures/blocks/ice.png
261,block,iron_bars,fenceIron,/assets/minecraft/textures/block/iron_bars.png,/textures/blocks/fenceIron.png
262,block,iron_block,blockIron,/assets/minecraft/textures/block/iron_block.png,/textures/blocks/blockIron.png
263,block,iron_door_bottom,doorIron_lower,/assets/minecraft/textures/block/iron_door_bottom.png,/textures/blocks/doorIron_lower.png
264,block,iron_door_top,doorIron_upper,/assets/minecraft/textures/block/iron_door_top.png,/textures/blocks/doorIron_upper.png
265,block,iron_ore,oreIron,/assets/minecraft/textures/block/iron_ore.png,/textures/blocks/oreIron.png
266,block,iron_trapdoor,decoBlockTrapdoorIron,/assets/minecraft/textures/block/iron_trapdoor.png,/textures/blocks/decoBlockTrapdoorIron.png
267,block,item_frame,itemframe_back,/assets/minecraft/textures/block/item_frame.png,/textures/blocks/itemframe_back.png
268,block,jack_o_lantern,pumpkin_jack,/assets/minecraft/textures/block/jack_o_lantern.png,/textures/blocks/pumpkin_jack.png
269,block,jukebox_side,musicBlock,/assets/minecraft/textures/block/jukebox_side.png,/textures/blocks/musicBlock.png
270,block,jukebox_top,jukebox_top,/assets/minecraft/textures/block/jukebox_top.png,/textures/blocks/jukebox_top.png
271,block,jungle_door_bottom,decoBlockDoorJungle_lower,/assets/minecraft/textures/block/jungle_door_bottom.png,/textures/blocks/decoBlockDoorJungle_lower.png
272,block,jungle_door_top,decoBlockDoorJungle_upper,/assets/minecraft/textures/block/jungle_door_top.png,/textures/blocks/decoBlockDoorJungle_upper.png
273,block,jungle_leaves,leaves_jungle,/assets/minecraft/textures/block/jungle_leaves.png,/textures/blocks/leaves_jungle.png
274,block,jungle_log,tree_jungle,/assets/minecraft/textures/block/jungle_log.png,/textures/blocks/tree_jungle.png
275,block,jungle_log,fcItemBarkJungle,/assets/minecraft/textures/block/jungle_log.png,/textures/items/fcItemBarkJungle.png
276,block,jungle_log_top,decoBlockLogJungle_top,/assets/minecraft/textures/block/jungle_log_top.png,/textures/blocks/decoBlockLogJungle_top.png
277,block,jungle_planks,wood_jungle,/assets/minecraft/textures/block/jungle_planks.png,/textures/blocks/wood_jungle.png
278,block,jungle_planks,decoBlockGateJungle,/assets/minecraft/textures/block/jungle_planks.png,/textures/blocks/decoBlockGateJungle.png
279,block,jungle_planks,fcBlockDecorativeWoodJungle,/assets/minecraft/textures/block/jungle_planks.png,/textures/blocks/fcBlockDecorativeWoodJungle.png
280,block,jungle_planks,decoBlockChairJungle,/assets/minecraft/textures/block/jungle_planks.png,/textures/blocks/decoBlockChairJungle.png
281,block,jungle_sapling,sapling_jungle,/assets/minecraft/textures/block/jungle_sapling.png,/textures/blocks/sapling_jungle.png
282,block,jungle_trapdoor,decoBlockTrapdoorJungle,/assets/minecraft/textures/block/jungle_trapdoor.png,/textures/blocks/decoBlockTrapdoorJungle.png
283,block,ladder,fcBlockHopper_ladder,/assets/minecraft/textures/block/ladder.png,/textures/blocks/fcBlockHopper_ladder.png
284,block,ladder,ladder,/assets/minecraft/textures/block/ladder.png,/textures/blocks/ladder.png
285,block,lapis_block,blockLapis,/assets/minecraft/textures/block/lapis_block.png,/textures/blocks/blockLapis.png
286,block,lapis_ore,oreLapis,/assets/minecraft/textures/block/lapis_ore.png,/textures/blocks/oreLapis.png
287,block,lava_flow,lava_flow,/assets/minecraft/textures/block/lava_flow.png,/textures/blocks/lava_flow.png
288,block,lever,lever,/assets/minecraft/textures/block/lever.png,/textures/blocks/lever.png
289,block,light_blue_concrete,decoBlockConcreteColumn_lightBlue,/assets/minecraft/textures/block/light_blue_concrete.png,/textures/blocks/decoBlockConcreteColumn_lightBlue.png
290,block,light_blue_concrete,decoBlockConcrete_lightBlue,/assets/minecraft/textures/block/light_blue_concrete.png,/textures/blocks/decoBlockConcrete_lightBlue.png
291,block,light_blue_concrete_powder,decoBlockConcretePowder_lightBlue,/assets/minecraft/textures/block/light_blue_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_lightBlue.png
292,block,light_blue_glazed_terracotta,decoBlockGlazedTerracotta_lightBlue_0,/assets/minecraft/textures/block/light_blue_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_lightBlue_0.png
293,block,light_blue_stained_glass,decoBlockStainedGlass_lightBlue,/assets/minecraft/textures/block/light_blue_stained_glass.png,/textures/blocks/decoBlockStainedGlass_lightBlue.png
294,block,light_blue_terracotta,decoBlockTerracottaStained_lightBlue,/assets/minecraft/textures/block/light_blue_terracotta.png,/textures/blocks/decoBlockTerracottaStained_lightBlue.png
295,block,light_blue_wool,decoBlockCarpet_lightBlue,/assets/minecraft/textures/block/light_blue_wool.png,/textures/blocks/decoBlockCarpet_lightBlue.png
296,block,light_blue_wool,cloth_3,/assets/minecraft/textures/block/light_blue_wool.png,/textures/blocks/cloth_3.png
297,block,light_gray_concrete,decoBlockConcrete_lightGray,/assets/minecraft/textures/block/light_gray_concrete.png,/textures/blocks/decoBlockConcrete_lightGray.png
298,block,light_gray_concrete,decoBlockConcreteColumn_lightGray,/assets/minecraft/textures/block/light_gray_concrete.png,/textures/blocks/decoBlockConcreteColumn_lightGray.png
299,block,light_gray_concrete_powder,decoBlockConcretePowder_lightGray,/assets/minecraft/textures/block/light_gray_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_lightGray.png
300,block,light_gray_glazed_terracotta,decoBlockGlazedTerracotta_lightGray_0,/assets/minecraft/textures/block/light_gray_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_lightGray_0.png
301,block,light_gray_stained_glass,decoBlockStainedGlass_lightGray,/assets/minecraft/textures/block/light_gray_stained_glass.png,/textures/blocks/decoBlockStainedGlass_lightGray.png
302,block,light_gray_terracotta,decoBlockTerracottaStained_lightGray,/assets/minecraft/textures/block/light_gray_terracotta.png,/textures/blocks/decoBlockTerracottaStained_lightGray.png
303,block,light_gray_wool,decoBlockCarpet_lightGray,/assets/minecraft/textures/block/light_gray_wool.png,/textures/blocks/decoBlockCarpet_lightGray.png
304,block,light_gray_wool,cloth_8,/assets/minecraft/textures/block/light_gray_wool.png,/textures/blocks/cloth_8.png
305,block,lilac_top,decoBlockFlower_13,/assets/minecraft/textures/block/lilac_top.png,/textures/blocks/decoBlockFlower_13.png
306,block,lily_of_the_valley,decoBlockFlower2_1,/assets/minecraft/textures/block/lily_of_the_valley.png,/textures/blocks/decoBlockFlower2_1.png
307,block,lily_pad,waterlily,/assets/minecraft/textures/block/lily_pad.png,/textures/blocks/waterlily.png
308,block,lime_concrete,decoBlockConcrete_lime,/assets/minecraft/textures/block/lime_concrete.png,/textures/blocks/decoBlockConcrete_lime.png
309,block,lime_concrete,decoBlockConcreteColumn_lime,/assets/minecraft/textures/block/lime_concrete.png,/textures/blocks/decoBlockConcreteColumn_lime.png
310,block,lime_concrete_powder,decoBlockConcretePowder_lime,/assets/minecraft/textures/block/lime_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_lime.png
311,block,lime_glazed_terracotta,decoBlockGlazedTerracotta_lime_0,/assets/minecraft/textures/block/lime_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_lime_0.png
312,block,lime_stained_glass,decoBlockStainedGlass_lime,/assets/minecraft/textures/block/lime_stained_glass.png,/textures/blocks/decoBlockStainedGlass_lime.png
313,block,lime_terracotta,decoBlockTerracottaStained_lime,/assets/minecraft/textures/block/lime_terracotta.png,/textures/blocks/decoBlockTerracottaStained_lime.png
314,block,lime_wool,cloth_5,/assets/minecraft/textures/block/lime_wool.png,/textures/blocks/cloth_5.png
315,block,lime_wool,decoBlockCarpet_lime,/assets/minecraft/textures/block/lime_wool.png,/textures/blocks/decoBlockCarpet_lime.png
316,block,magenta_concrete,decoBlockConcreteColumn_magenta,/assets/minecraft/textures/block/magenta_concrete.png,/textures/blocks/decoBlockConcreteColumn_magenta.png
317,block,magenta_concrete,decoBlockConcrete_magenta,/assets/minecraft/textures/block/magenta_concrete.png,/textures/blocks/decoBlockConcrete_magenta.png
318,block,magenta_concrete_powder,decoBlockConcretePowder_magenta,/assets/minecraft/textures/block/magenta_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_magenta.png
319,block,magenta_glazed_terracotta,decoBlockGlazedTerracotta_magenta_0,/assets/minecraft/textures/block/magenta_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_magenta_0.png
320,block,magenta_stained_glass,decoBlockStainedGlass_magenta,/assets/minecraft/textures/block/magenta_stained_glass.png,/textures/blocks/decoBlockStainedGlass_magenta.png
321,block,magenta_terracotta,decoBlockTerracottaStained_magenta,/assets/minecraft/textures/block/magenta_terracotta.png,/textures/blocks/decoBlockTerracottaStained_magenta.png
322,block,magenta_wool,decoBlockCarpet_magenta,/assets/minecraft/textures/block/magenta_wool.png,/textures/blocks/decoBlockCarpet_magenta.png
323,block,magma,decoBlockMagma,/assets/minecraft/textures/block/magma.png,/textures/blocks/decoBlockMagma.png
324,block,melon_side,melon_side,/assets/minecraft/textures/block/melon_side.png,/textures/blocks/melon_side.png
325,block,melon_stem,stem_straight,/assets/minecraft/textures/block/melon_stem.png,/textures/blocks/stem_straight.png
326,block,melon_top,melon_top,/assets/minecraft/textures/block/melon_top.png,/textures/blocks/melon_top.png
327,block,mossy_cobblestone,stoneMoss,/assets/minecraft/textures/block/mossy_cobblestone.png,/textures/blocks/stoneMoss.png
328,block,mossy_cobblestone,decoBlockMossyCobbleColumn,/assets/minecraft/textures/block/mossy_cobblestone.png,/textures/blocks/decoBlockMossyCobbleColumn.png
329,block,mossy_stone_bricks,stonebricksmooth_mossy,/assets/minecraft/textures/block/mossy_stone_bricks.png,/textures/blocks/stonebricksmooth_mossy.png
330,block,mossy_stone_bricks,decoBlockStoneBrickMossyColumn,/assets/minecraft/textures/block/mossy_stone_bricks.png,/textures/blocks/decoBlockStoneBrickMossyColumn.png
331,block,mushroom_block_inside,mushroom_inside,/assets/minecraft/textures/block/mushroom_block_inside.png,/textures/blocks/mushroom_inside.png
332,block,mushroom_stem,mushroom_skin_stem,/assets/minecraft/textures/block/mushroom_stem.png,/textures/blocks/mushroom_skin_stem.png
333,block,mycelium_side,fcBlockMyceliumSlab_side,/assets/minecraft/textures/block/mycelium_side.png,/textures/blocks/fcBlockMyceliumSlab_side.png
334,block,mycelium_side,mycel_side,/assets/minecraft/textures/block/mycelium_side.png,/textures/blocks/mycel_side.png
335,block,mycelium_top,fcBlockGroth_bottom,/assets/minecraft/textures/block/mycelium_top.png,/textures/blocks/fcBlockGroth_bottom.png
336,block,mycelium_top,mycel_top,/assets/minecraft/textures/block/mycelium_top.png,/textures/blocks/mycel_top.png
337,block,mycelium_top,fcBlockMyceliumSlab_top,/assets/minecraft/textures/block/mycelium_top.png,/textures/blocks/fcBlockMyceliumSlab_top.png
338,block,mycelium_top,fcBlockNetherrackGrothed_top,/assets/minecraft/textures/block/mycelium_top.png,/textures/blocks/fcBlockNetherrackGrothed_top.png
339,block,nether_bricks,netherBrick,/assets/minecraft/textures/block/nether_bricks.png,/textures/blocks/netherBrick.png
340,block,nether_portal,portal,/assets/minecraft/textures/block/nether_portal.png,/textures/blocks/portal.png
341,block,nether_quartz_ore,netherquartz,/assets/minecraft/textures/block/nether_quartz_ore.png,/textures/blocks/netherquartz.png
342,block,nether_wart_stage0,netherStalk_0,/assets/minecraft/textures/block/nether_wart_stage0.png,/textures/blocks/netherStalk_0.png
343,block,nether_wart_stage1,netherStalk_1,/assets/minecraft/textures/block/nether_wart_stage1.png,/textures/blocks/netherStalk_1.png
344,block,nether_wart_stage2,netherStalk_2,/assets/minecraft/textures/block/nether_wart_stage2.png,/textures/blocks/netherStalk_2.png
345,block,netherrack,fcBlockNetherrackGrothed_bottom,/assets/minecraft/textures/block/netherrack.png,/textures/blocks/fcBlockNetherrackGrothed_bottom.png
346,block,netherrack,hellrock,/assets/minecraft/textures/block/netherrack.png,/textures/blocks/hellrock.png
347,block,note_block,musicBlock,/assets/minecraft/textures/block/note_block.png,/textures/blocks/musicBlock.png
348,block,oak_door_bottom,door_lower,/assets/minecraft/textures/block/oak_door_bottom.png,/textures/blocks/door_lower.png
349,block,oak_door_bottom,doorWood_lower,/assets/minecraft/textures/block/oak_door_bottom.png,/textures/blocks/doorWood_lower.png
350,block,oak_door_top,doorWood_upper,/assets/minecraft/textures/block/oak_door_top.png,/textures/blocks/doorWood_upper.png
351,block,oak_leaves,leaves,/assets/minecraft/textures/block/oak_leaves.png,/textures/blocks/leaves.png
352,block,oak_log,fcItemBarkOak,/assets/minecraft/textures/block/oak_log.png,/textures/items/fcItemBarkOak.png
353,block,oak_log,tree_side,/assets/minecraft/textures/block/oak_log.png,/textures/blocks/tree_side.png
354,block,oak_log_top,tree_top,/assets/minecraft/textures/block/oak_log_top.png,/textures/blocks/tree_top.png
355,block,oak_log_top,fcBlockLogChewedOak_top,/assets/minecraft/textures/block/oak_log_top.png,/textures/blocks/fcBlockLogChewedOak_top.png
356,block,oak_planks,wood,/assets/minecraft/textures/block/oak_planks.png,/textures/blocks/wood.png
357,block,oak_planks,decoBlockGateOak,/assets/minecraft/textures/block/oak_planks.png,/textures/blocks/decoBlockGateOak.png
358,block,oak_planks,decoBlockChairOak,/assets/minecraft/textures/block/oak_planks.png,/textures/blocks/decoBlockChairOak.png
359,block,oak_planks,FCBlockDecorativeWoodOak,/assets/minecraft/textures/block/oak_planks.png,/textures/blocks/FCBlockDecorativeWoodOak.png
360,block,oak_sapling,sapling,/assets/minecraft/textures/block/oak_sapling.png,/textures/blocks/sapling.png
361,block,observer_side,fcBlockDetectorBlock_side,/assets/minecraft/textures/block/observer_side.png,/textures/blocks/fcBlockDetectorBlock_side.png
362,block,obsidian,obsidian,/assets/minecraft/textures/block/obsidian.png,/textures/blocks/obsidian.png
363,block,orange_concrete,decoBlockConcrete_orange,/assets/minecraft/textures/block/orange_concrete.png,/textures/blocks/decoBlockConcrete_orange.png
364,block,orange_concrete,decoBlockConcreteColumn_orange,/assets/minecraft/textures/block/orange_concrete.png,/textures/blocks/decoBlockConcreteColumn_orange.png
365,block,orange_concrete_powder,decoBlockConcretePowder_orange,/assets/minecraft/textures/block/orange_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_orange.png
366,block,orange_glazed_terracotta,decoBlockGlazedTerracotta_orange_0,/assets/minecraft/textures/block/orange_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_orange_0.png
367,block,orange_stained_glass,decoBlockStainedGlass_orange,/assets/minecraft/textures/block/orange_stained_glass.png,/textures/blocks/decoBlockStainedGlass_orange.png
368,block,orange_terracotta,decoBlockTerracottaStained_orange,/assets/minecraft/textures/block/orange_terracotta.png,/textures/blocks/decoBlockTerracottaStained_orange.png
369,block,orange_tulip,decoBlockTulip_2,/assets/minecraft/textures/block/orange_tulip.png,/textures/blocks/decoBlockTulip_2.png
370,block,orange_wool,decoBlockCarpet_orange,/assets/minecraft/textures/block/orange_wool.png,/textures/blocks/decoBlockCarpet_orange.png
371,block,oxeye_daisy,decoBlockFlower_11,/assets/minecraft/textures/block/oxeye_daisy.png,/textures/blocks/decoBlockFlower_11.png
372,block,peony_top,decoBlockFlower_12,/assets/minecraft/textures/block/peony_top.png,/textures/blocks/decoBlockFlower_12.png
373,block,pink_concrete,decoBlockConcreteColumn_pink,/assets/minecraft/textures/block/pink_concrete.png,/textures/blocks/decoBlockConcreteColumn_pink.png
374,block,pink_concrete,decoBlockConcrete_pink,/assets/minecraft/textures/block/pink_concrete.png,/textures/blocks/decoBlockConcrete_pink.png
375,block,pink_concrete_powder,decoBlockConcretePowder_pink,/assets/minecraft/textures/block/pink_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_pink.png
376,block,pink_glazed_terracotta,decoBlockGlazedTerracotta_pink_0,/assets/minecraft/textures/block/pink_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_pink_0.png
377,block,pink_stained_glass,decoBlockStainedGlass_pink,/assets/minecraft/textures/block/pink_stained_glass.png,/textures/blocks/decoBlockStainedGlass_pink.png
378,block,pink_terracotta,decoBlockTerracottaStained_pink,/assets/minecraft/textures/block/pink_terracotta.png,/textures/blocks/decoBlockTerracottaStained_pink.png
379,block,pink_tulip,decoBlockTulip_1,/assets/minecraft/textures/block/pink_tulip.png,/textures/blocks/decoBlockTulip_1.png
380,block,pink_wool,cloth_6,/assets/minecraft/textures/block/pink_wool.png,/textures/blocks/cloth_6.png
381,block,pink_wool,decoBlockCarpet_pink,/assets/minecraft/textures/block/pink_wool.png,/textures/blocks/decoBlockCarpet_pink.png
382,block,piston_bottom,piston_bottom,/assets/minecraft/textures/block/piston_bottom.png,/textures/blocks/piston_bottom.png
383,block,piston_bottom,fcBlockDetectorBlock_bottom,/assets/minecraft/textures/block/piston_bottom.png,/textures/blocks/fcBlockDetectorBlock_bottom.png
384,block,piston_bottom,fcBlockHandCrank_bottom,/assets/minecraft/textures/block/piston_bottom.png,/textures/blocks/fcBlockHandCrank_bottom.png
385,block,piston_inner,piston_inner,/assets/minecraft/textures/block/piston_inner.png,/textures/blocks/piston_inner.png
386,block,piston_inner,piston_inner_top,/assets/minecraft/textures/block/piston_inner.png,/textures/blocks/piston_inner_top.png
387,block,piston_side,piston_side,/assets/minecraft/textures/block/piston_side.png,/textures/blocks/piston_side.png
388,block,piston_top,fcBlockTurntable_top,/assets/minecraft/textures/block/piston_top.png,/textures/blocks/fcBlockTurntable_top.png
389,block,piston_top,piston_top,/assets/minecraft/textures/block/piston_top.png,/textures/blocks/piston_top.png
390,block,piston_top_sticky,piston_top_sticky,/assets/minecraft/textures/block/piston_top_sticky.png,/textures/blocks/piston_top_sticky.png
391,block,podzol_side,decoBlockPodzol_side,/assets/minecraft/textures/block/podzol_side.png,/textures/blocks/decoBlockPodzol_side.png
392,block,podzol_top,decoBlockPodzol_top,/assets/minecraft/textures/block/podzol_top.png,/textures/blocks/decoBlockPodzol_top.png
393,block,polished_andesite,decoBlockAndesiteSmooth,/assets/minecraft/textures/block/polished_andesite.png,/textures/blocks/decoBlockAndesiteSmooth.png
394,block,polished_basalt_side,decoBlockBasaltSmooth_side,/assets/minecraft/textures/block/polished_basalt_side.png,/textures/blocks/decoBlockBasaltSmooth_side.png
395,block,polished_basalt_top,decoBlockBasaltSmooth_top,/assets/minecraft/textures/block/polished_basalt_top.png,/textures/blocks/decoBlockBasaltSmooth_top.png
396,block,polished_blackstone,decoBlockInfusedStoneSmooth,/assets/minecraft/textures/block/polished_blackstone.png,/textures/blocks/decoBlockInfusedStoneSmooth.png
397,block,polished_diorite,decoBlockDioriteSmooth,/assets/minecraft/textures/block/polished_diorite.png,/textures/blocks/decoBlockDioriteSmooth.png
398,block,polished_granite,decoBlockGraniteSmooth,/assets/minecraft/textures/block/polished_granite.png,/textures/blocks/decoBlockGraniteSmooth.png
399,block,poppy,decoBlockFlower_9,/assets/minecraft/textures/block/poppy.png,/textures/blocks/decoBlockFlower_9.png
400,block,potatoes_stage0,fcBlockPotatoes_0,/assets/minecraft/textures/block/potatoes_stage0.png,/textures/blocks/fcBlockPotatoes_0.png
401,block,potatoes_stage0,potatoes_0,/assets/minecraft/textures/block/potatoes_stage0.png,/textures/blocks/potatoes_0.png
402,block,potatoes_stage0,carrots_0,/assets/minecraft/textures/block/potatoes_stage0.png,/textures/blocks/carrots_0.png
403,block,potatoes_stage1,carrots_1,/assets/minecraft/textures/block/potatoes_stage1.png,/textures/blocks/carrots_1.png
404,block,potatoes_stage1,fcBlockPotatoes_1,/assets/minecraft/textures/block/potatoes_stage1.png,/textures/blocks/fcBlockPotatoes_1.png
405,block,potatoes_stage1,potatoes_1,/assets/minecraft/textures/block/potatoes_stage1.png,/textures/blocks/potatoes_1.png
406,block,potatoes_stage2,carrots_2,/assets/minecraft/textures/block/potatoes_stage2.png,/textures/blocks/carrots_2.png
407,block,potatoes_stage2,potatoes_2,/assets/minecraft/textures/block/potatoes_stage2.png,/textures/blocks/potatoes_2.png
408,block,potatoes_stage2,fcBlockPotatoes_2,/assets/minecraft/textures/block/potatoes_stage2.png,/textures/blocks/fcBlockPotatoes_2.png
409,block,potatoes_stage3,fcBlockPotatoes_3,/assets/minecraft/textures/block/potatoes_stage3.png,/textures/blocks/fcBlockPotatoes_3.png
410,block,potatoes_stage3,potatoes_3,/assets/minecraft/textures/block/potatoes_stage3.png,/textures/blocks/potatoes_3.png
411,block,powered_rail,goldenRail,/assets/minecraft/textures/block/powered_rail.png,/textures/blocks/goldenRail.png
412,block,powered_rail_on,goldenRail_powered,/assets/minecraft/textures/block/powered_rail_on.png,/textures/blocks/goldenRail_powered.png
413,block,prismarine_bricks,decoBlockPrismarineBrickColumn,/assets/minecraft/textures/block/prismarine_bricks.png,/textures/blocks/decoBlockPrismarineBrickColumn.png
414,block,prismarine_bricks,decoBlockPrismarineBrick,/assets/minecraft/textures/block/prismarine_bricks.png,/textures/blocks/decoBlockPrismarineBrick.png
415,block,pumpkin_side,pumpkin_side,/assets/minecraft/textures/block/pumpkin_side.png,/textures/blocks/pumpkin_side.png
416,block,pumpkin_stem,stem_straight,/assets/minecraft/textures/block/pumpkin_stem.png,/textures/blocks/stem_straight.png
